	Name	X_1_1	exponent_1_1	X_1_2	exponent_1_2	X_2_1	exponent_2_1	X_2_2	exponent_2_2	dx	dc	dd
13651	('yplus^1_eps^-1', 'k^-1_eps^-2')	yplus	1	eps	-1	k	-1	eps	-2	0.025338703875881705	0.01425236155402317	3.590285191082611e-05
13652	('yplus^1_eps^-1', 'k^-1_eps^-1')	yplus	1	eps	-1	k	-1	eps	-1	0.021632259543363327	0.014220538906264837	2.515760714676872e-05
13653	('yplus^1_eps^-1', 'k^-1_eps^1')	yplus	1	eps	-1	k	-1	eps	1	0.028320890909975152	0.013106799418433731	1.6923350745613885e-05
13654	('yplus^1_eps^-1', 'k^-1_eps^2')	yplus	1	eps	-1	k	-1	eps	2	0.03147253577319834	0.013238216398383051	1.7524365662849155e-05
13655	('yplus^1_eps^-1', 'k^1_eps^-2')	yplus	1	eps	-1	k	1	eps	-2	0.0394945973535106	0.015038681424037853	3.792872907046377e-05
13656	('yplus^1_eps^-1', 'k^1_eps^-1')	yplus	1	eps	-1	k	1	eps	-1	0.04500880015465997	0.015362543661568485	3.7484568748883766e-05
13657	('yplus^1_eps^-1', 'k^1_eps^1')	yplus	1	eps	-1	k	1	eps	1	0.033499185506318176	0.013612205584254803	3.842520348186526e-05
13658	('yplus^1_eps^-1', 'k^1_eps^2')	yplus	1	eps	-1	k	1	eps	2	0.03209080802606782	0.013459153488774573	2.9259503976048383e-05
13659	('yplus^1_eps^-1', 'k^2_eps^-2')	yplus	1	eps	-1	k	2	eps	-2	0.053341694672716725	0.015834962924470418	6.202159712682973e-05
13660	('yplus^1_eps^-1', 'k^2_eps^-1')	yplus	1	eps	-1	k	2	eps	-1	0.07148100922980774	0.016955382210553826	9.662331922431458e-05
13661	('yplus^1_eps^-1', 'k^2_eps^1')	yplus	1	eps	-1	k	2	eps	1	0.033763618312086435	0.014604508640625147	5.567011815558847e-05
13662	('yplus^1_eps^-1', 'k^2_eps^2')	yplus	1	eps	-1	k	2	eps	2	0.04302698389911956	0.013623203927163204	6.726653142523997e-05
13663	('yplus^1_eps^-1', 'k^-2_u^-2')	yplus	1	eps	-1	k	-2	u	-2	0.037007288474235824	0.013520887734183846	1.875804434157807e-05
13664	('yplus^1_eps^-1', 'k^-2_u^-1')	yplus	1	eps	-1	k	-2	u	-1	0.056556641549589726	0.015523569058257343	8.782101293503358e-05
13665	('yplus^1_eps^-1', 'k^-2_u^1')	yplus	1	eps	-1	k	-2	u	1	0.055845865845615926	0.014324718258622268	5.812165196945112e-05
13666	('yplus^1_eps^-1', 'k^-2_u^2')	yplus	1	eps	-1	k	-2	u	2	0.06240567120591398	0.01316288438414587	6.99112729038744e-05
13667	('yplus^1_eps^-1', 'k^-1_u^-2')	yplus	1	eps	-1	k	-1	u	-2	0.03670585973495835	0.013336966433998407	1.8242136826611472e-05
13668	('yplus^1_eps^-1', 'k^-1_u^-1')	yplus	1	eps	-1	k	-1	u	-1	0.041295689413526404	0.013493925324580278	2.193591464374548e-05
13669	('yplus^1_eps^-1', 'k^-1_u^1')	yplus	1	eps	-1	k	-1	u	1	0.051037210034055	0.013080948924061659	4.23052305477724e-05
13670	('yplus^1_eps^-1', 'k^-1_u^2')	yplus	1	eps	-1	k	-1	u	2	0.05959423577457317	0.013048981091557674	5.323002778974286e-05
13671	('yplus^1_eps^-1', 'k^1_u^-2')	yplus	1	eps	-1	k	1	u	-2	0.03298634486707896	0.01300532446892966	2.0415588826718026e-05
13672	('yplus^1_eps^-1', 'k^1_u^-1')	yplus	1	eps	-1	k	1	u	-1	0.03055526089196485	0.013136402355440818	1.8557927729331222e-05
13673	('yplus^1_eps^-1', 'k^1_u^1')	yplus	1	eps	-1	k	1	u	1	0.04204230761690103	0.01627952069094982	3.165546918003743e-05
13674	('yplus^1_eps^-1', 'k^1_u^2')	yplus	1	eps	-1	k	1	u	2	0.03549209505355488	0.013068998018503017	1.792443207137543e-05
13675	('yplus^1_eps^-1', 'k^2_u^-2')	yplus	1	eps	-1	k	2	u	-2	0.032894623367414486	0.01320497706883997	2.051414343923448e-05
13676	('yplus^1_eps^-1', 'k^2_u^-1')	yplus	1	eps	-1	k	2	u	-1	0.027397108732527986	0.014723281968236815	2.089321016969993e-05
13677	('yplus^1_eps^-1', 'k^2_u^1')	yplus	1	eps	-1	k	2	u	1	0.07635630123693671	0.014644195987424023	0.0001423573489036774
13678	('yplus^1_eps^-1', 'k^2_u^2')	yplus	1	eps	-1	k	2	u	2	0.03939021446983555	0.01670063837933384	2.5637057207800738e-05
13679	('yplus^1_eps^-1', 'eps^-2_u^-2')	yplus	1	eps	-1	eps	-2	u	-2	0.04325178040439368	0.015034302871344317	4.096971450283546e-05
13680	('yplus^1_eps^-1', 'eps^-2_u^-1')	yplus	1	eps	-1	eps	-2	u	-1	0.03587453186364329	0.014695278929689297	3.4409405640708735e-05
13681	('yplus^1_eps^-1', 'eps^-2_u^1')	yplus	1	eps	-1	eps	-2	u	1	0.026256678752257512	0.014321898180561843	3.337360804347221e-05
13682	('yplus^1_eps^-1', 'eps^-2_u^2')	yplus	1	eps	-1	eps	-2	u	2	0.023912083361335382	0.01409395897841511	3.487991439070452e-05
13683	('yplus^1_eps^-1', 'eps^-1_u^-2')	yplus	1	eps	-1	eps	-1	u	-2	0.05150323608362903	0.016018307007766616	4.386550449143298e-05
13684	('yplus^1_eps^-1', 'eps^-1_u^-1')	yplus	1	eps	-1	eps	-1	u	-1	0.037761766544487756	0.015428597593545177	2.7188005776109552e-05
13685	('yplus^1_eps^-1', 'eps^-1_u^1')	yplus	1	eps	-1	eps	-1	u	1	0.022102027659317663	0.014278788688671884	2.1930274230006306e-05
13686	('yplus^1_eps^-1', 'eps^-1_u^2')	yplus	1	eps	-1	eps	-1	u	2	0.020581833663323383	0.014121818191309352	2.4222261753365594e-05
13687	('yplus^1_eps^-1', 'eps^1_u^-2')	yplus	1	eps	-1	eps	1	u	-2	0.03595489459658811	0.01315116597679879	1.8738545025087147e-05
13688	('yplus^1_eps^-1', 'eps^1_u^-1')	yplus	1	eps	-1	eps	1	u	-1	0.032343961849323664	0.013191704233303028	1.8479031800018934e-05
13689	('yplus^1_eps^-1', 'eps^1_u^1')	yplus	1	eps	-1	eps	1	u	1	0.025545198630398117	0.014397902384060256	2.4533520474096812e-05
13690	('yplus^1_eps^-1', 'eps^1_u^2')	yplus	1	eps	-1	eps	1	u	2	0.026771575744769887	0.016009042974556454	3.114078216771518e-05
13691	('yplus^1_eps^-1', 'eps^2_u^-2')	yplus	1	eps	-1	eps	2	u	-2	0.03694648461316559	0.013233143522921584	1.883251584052216e-05
13692	('yplus^1_eps^-1', 'eps^2_u^-1')	yplus	1	eps	-1	eps	2	u	-1	0.03591892069463692	0.01329195409421882	2.0004675605196452e-05
13693	('yplus^1_eps^-1', 'eps^2_u^1')	yplus	1	eps	-1	eps	2	u	1	0.029993070954688367	0.013506423268263849	3.372163703155651e-05
13694	('yplus^1_eps^-1', 'eps^2_u^2')	yplus	1	eps	-1	eps	2	u	2	0.029857766179518082	0.01436072622136446	3.570280163610192e-05
13695	('yplus^1_eps^1', 'yplus^1_eps^2')	yplus	1	eps	1	yplus	1	eps	2	0.15207027363084097	0.010577503537878426	0.0006990082547485806
13696	('yplus^1_eps^1', 'yplus^2_eps^-2')	yplus	1	eps	1	yplus	2	eps	-2	0.13630443399993394	0.015369046847119672	0.0007391015626462117
13697	('yplus^1_eps^1', 'yplus^2_eps^-1')	yplus	1	eps	1	yplus	2	eps	-1	0.1543342115011959	0.015324977246876134	0.0007690075992958266
13698	('yplus^1_eps^1', 'yplus^2_eps^1')	yplus	1	eps	1	yplus	2	eps	1	0.19953999391505772	0.014150785376973653	0.0009609875448491104
13699	('yplus^1_eps^1', 'yplus^2_eps^2')	yplus	1	eps	1	yplus	2	eps	2	0.029705884407861156	0.012379549604860414	2.1417254238417145e-05
13700	('yplus^1_eps^1', 'yplus^-2_u^-2')	yplus	1	eps	1	yplus	-2	u	-2	0.04898095521179404	0.011978301125807857	2.3660290230663708e-05
13701	('yplus^1_eps^1', 'yplus^-2_u^-1')	yplus	1	eps	1	yplus	-2	u	-1	0.049662366179114674	0.011734597754782422	3.537216584301422e-05
13702	('yplus^1_eps^1', 'yplus^-2_u^1')	yplus	1	eps	1	yplus	-2	u	1	0.05371523787319537	0.010857645486633458	0.00012536672160479352
13703	('yplus^1_eps^1', 'yplus^-2_u^2')	yplus	1	eps	1	yplus	-2	u	2	0.07670464166059976	0.009909487751328034	0.00020666974425943973
13704	('yplus^1_eps^1', 'yplus^-1_u^-2')	yplus	1	eps	1	yplus	-1	u	-2	0.04923119627842398	0.01160677139664826	3.67280841843206e-05
13705	('yplus^1_eps^1', 'yplus^-1_u^-1')	yplus	1	eps	1	yplus	-1	u	-1	0.051087199460048166	0.011108773874142946	7.322050422356285e-05
13706	('yplus^1_eps^1', 'yplus^-1_u^1')	yplus	1	eps	1	yplus	-1	u	1	0.129333566238454	0.009682531350690126	0.0002969452417281544
13707	('yplus^1_eps^1', 'yplus^-1_u^2')	yplus	1	eps	1	yplus	-1	u	2	0.17302439838083186	0.010301129281095993	0.0006794687920368344
13708	('yplus^1_eps^1', 'yplus^1_u^-2')	yplus	1	eps	1	yplus	1	u	-2	0.20736863963944796	0.013371615590278628	0.0009326183731466973
13709	('yplus^1_eps^1', 'yplus^1_u^-1')	yplus	1	eps	1	yplus	1	u	-1	0.20620136781828166	0.014044373256493456	0.0009713991720733513
13710	('yplus^1_eps^1', 'yplus^1_u^1')	yplus	1	eps	1	yplus	1	u	1	0.20459038005786773	0.014657030079880753	0.001007051269976675
13711	('yplus^1_eps^1', 'yplus^1_u^2')	yplus	1	eps	1	yplus	1	u	2	0.20370556316889676	0.01480397788224867	0.0010147887441767976
13712	('yplus^1_eps^1', 'yplus^2_u^-2')	yplus	1	eps	1	yplus	2	u	-2	0.19407645009948693	0.014421173317387069	0.0009342466911445552
13713	('yplus^1_eps^1', 'yplus^2_u^-1')	yplus	1	eps	1	yplus	2	u	-1	0.18720075561715108	0.014888089639143667	0.0009117854165775938
13714	('yplus^1_eps^1', 'yplus^2_u^1')	yplus	1	eps	1	yplus	2	u	1	0.17505449937982198	0.015444689812626207	0.0008581609284327511
13715	('yplus^1_eps^1', 'yplus^2_u^2')	yplus	1	eps	1	yplus	2	u	2	0.16982416002905742	0.015415861917462623	0.0008309673771175966
13716	('yplus^1_eps^1', 'k^-2_eps^-2')	yplus	1	eps	1	k	-2	eps	-2	0.17575349498780315	0.014972953086648214	0.0008386787752073353
13717	('yplus^1_eps^1', 'k^-2_eps^-1')	yplus	1	eps	1	k	-2	eps	-1	0.20610101291519384	0.015034067344124921	0.0010263802232839234
13718	('yplus^1_eps^1', 'k^-2_eps^1')	yplus	1	eps	1	k	-2	eps	1	0.0562924064261204	0.011162781109030658	8.644917668246324e-05
13719	('yplus^1_eps^1', 'k^-2_eps^2')	yplus	1	eps	1	k	-2	eps	2	0.04875603088523778	0.011363281432866648	5.7208594895692344e-05
13720	('yplus^1_eps^1', 'k^-1_eps^-2')	yplus	1	eps	1	k	-1	eps	-2	0.1897099448308641	0.014625416898837073	0.0009017350238183186
13721	('yplus^1_eps^1', 'k^-1_eps^-1')	yplus	1	eps	1	k	-1	eps	-1	0.20854795911525953	0.014977525748268938	0.0010149186053508524
13722	('yplus^1_eps^1', 'k^-1_eps^1')	yplus	1	eps	1	k	-1	eps	1	0.08152046110184089	0.01014920162743646	0.00021586445073618228
13723	('yplus^1_eps^1', 'k^-1_eps^2')	yplus	1	eps	1	k	-1	eps	2	0.05844162171445892	0.010638403767066465	0.00016159120070168156
13724	('yplus^1_eps^1', 'k^1_eps^-2')	yplus	1	eps	1	k	1	eps	-2	0.20617555927759582	0.015544967840839247	0.0009882333472653634
13725	('yplus^1_eps^1', 'k^1_eps^-1')	yplus	1	eps	1	k	1	eps	-1	0.21039427324312127	0.013055780785170194	0.0008479538485970992
13726	('yplus^1_eps^1', 'k^1_eps^1')	yplus	1	eps	1	k	1	eps	1	0.13676652191031136	0.009983509472549024	0.0004934487036499556
13727	('yplus^1_eps^1', 'k^1_eps^2')	yplus	1	eps	1	k	1	eps	2	0.09980334045947466	0.009639603842965593	0.00020626207682547775
13728	('yplus^1_eps^1', 'k^2_eps^-2')	yplus	1	eps	1	k	2	eps	-2	0.2067434927139705	0.015381849720438573	0.0009513738584563505
13729	('yplus^1_eps^1', 'k^2_eps^-1')	yplus	1	eps	1	k	2	eps	-1	0.20907503978288816	0.013934823760494253	0.0010629593470387034
13730	('yplus^1_eps^1', 'k^2_eps^1')	yplus	1	eps	1	k	2	eps	1	0.13423619208155468	0.009845733361565613	0.00042372710069438067
13731	('yplus^1_eps^1', 'k^2_eps^2')	yplus	1	eps	1	k	2	eps	2	0.10156726092421504	0.009641974907866217	0.000212982535514723
13732	('yplus^1_eps^1', 'k^-2_u^-2')	yplus	1	eps	1	k	-2	u	-2	0.04824897503590241	0.012103485980327462	2.1382510204874872e-05
13733	('yplus^1_eps^1', 'k^-2_u^-1')	yplus	1	eps	1	k	-2	u	-1	0.07575565927970157	0.012413368638846782	6.246457341935772e-05
13734	('yplus^1_eps^1', 'k^-2_u^1')	yplus	1	eps	1	k	-2	u	1	0.20028820842699707	0.0137220709859296	0.0009707164434844562
13735	('yplus^1_eps^1', 'k^-2_u^2')	yplus	1	eps	1	k	-2	u	2	0.19987982439923002	0.013903097516349595	0.0009797314274845666
13736	('yplus^1_eps^1', 'k^-1_u^-2')	yplus	1	eps	1	k	-1	u	-2	0.04911827146669328	0.011745129007266205	2.7615388608493328e-05
13737	('yplus^1_eps^1', 'k^-1_u^-1')	yplus	1	eps	1	k	-1	u	-1	0.05001895067355856	0.011736195151016718	3.641101869546815e-05
13738	('yplus^1_eps^1', 'k^-1_u^1')	yplus	1	eps	1	k	-1	u	1	0.19982418350991585	0.012945717184421706	0.0009357421443457167
13739	('yplus^1_eps^1', 'k^-1_u^2')	yplus	1	eps	1	k	-1	u	2	0.19932375624963394	0.013259889270625642	0.0009525640202795651
13740	('yplus^1_eps^1', 'k^1_u^-2')	yplus	1	eps	1	k	1	u	-2	0.09488875909973868	0.01012978679964404	0.00026332868707890794
13741	('yplus^1_eps^1', 'k^1_u^-1')	yplus	1	eps	1	k	1	u	-1	0.16661282824737877	0.010808586275099482	0.0005974023333443308
13742	('yplus^1_eps^1', 'k^1_u^1')	yplus	1	eps	1	k	1	u	1	0.06576415331555474	0.01419347472410553	0.00015397361976685574
13743	('yplus^1_eps^1', 'k^1_u^2')	yplus	1	eps	1	k	1	u	2	0.15853525374121252	0.010037695020481555	0.0004820882680424998
13744	('yplus^1_eps^1', 'k^2_u^-2')	yplus	1	eps	1	k	2	u	-2	0.1386791417029621	0.00974901377688109	0.0003335464468008546
13745	('yplus^1_eps^1', 'k^2_u^-1')	yplus	1	eps	1	k	2	u	-1	0.17400640934524597	0.010917783397058825	0.0006583388691777962
13746	('yplus^1_eps^1', 'k^2_u^1')	yplus	1	eps	1	k	2	u	1	0.1789026747599327	0.01145147704056373	0.0004609988652545491
13747	('yplus^1_eps^1', 'k^2_u^2')	yplus	1	eps	1	k	2	u	2	0.07572405779823245	0.018400996721739133	0.00021440874269134129
13748	('yplus^1_eps^1', 'eps^-2_u^-2')	yplus	1	eps	1	eps	-2	u	-2	0.2070239613489896	0.01563582516428436	0.0009926524947176944
13749	('yplus^1_eps^1', 'eps^-2_u^-1')	yplus	1	eps	1	eps	-2	u	-1	0.20608975918329084	0.015507110378741445	0.0009992009457073614
13750	('yplus^1_eps^1', 'eps^-2_u^1')	yplus	1	eps	1	eps	-2	u	1	0.19595882106773044	0.01435916035616945	0.0009230552866953591
13751	('yplus^1_eps^1', 'eps^-2_u^2')	yplus	1	eps	1	eps	-2	u	2	0.18753164931885663	0.01477932335477221	0.0008909133047811488
13752	('yplus^1_eps^1', 'eps^-1_u^-2')	yplus	1	eps	1	eps	-1	u	-2	0.21570471465636598	0.01305899390195267	0.0008773567355306185
13753	('yplus^1_eps^1', 'eps^-1_u^-1')	yplus	1	eps	1	eps	-1	u	-1	0.21309797528627358	0.013778054915395072	0.0009401129180341219
13754	('yplus^1_eps^1', 'eps^-1_u^1')	yplus	1	eps	1	eps	-1	u	1	0.20899106654973482	0.014809416393589651	0.0009988864790498222
13755	('yplus^1_eps^1', 'eps^-1_u^2')	yplus	1	eps	1	eps	-1	u	2	0.20763527156772418	0.015015191853111124	0.0010123938958263902
13756	('yplus^1_eps^1', 'eps^1_u^-2')	yplus	1	eps	1	eps	1	u	-2	0.05197525580088156	0.01110993864383445	8.88141393823144e-05
13757	('yplus^1_eps^1', 'eps^1_u^-1')	yplus	1	eps	1	eps	1	u	-1	0.07260709503293968	0.010275964124556536	0.00022086983575857061
13758	('yplus^1_eps^1', 'eps^1_u^1')	yplus	1	eps	1	eps	1	u	1	0.16147708712003903	0.010494930440225729	0.000696970958831372
13759	('yplus^1_eps^1', 'eps^1_u^2')	yplus	1	eps	1	eps	1	u	2	0.178519212551222	0.011356361670710663	0.000794851600144583
13760	('yplus^1_eps^1', 'eps^2_u^-2')	yplus	1	eps	1	eps	2	u	-2	0.050011745748336923	0.0113280236975145	6.290267342774139e-05
13761	('yplus^1_eps^1', 'eps^2_u^-1')	yplus	1	eps	1	eps	2	u	-1	0.05793327642405137	0.010613065484347997	0.0001501479677857629
13762	('yplus^1_eps^1', 'eps^2_u^1')	yplus	1	eps	1	eps	2	u	1	0.1140386285269112	0.009778288909824451	0.0003455009314423713
13763	('yplus^1_eps^1', 'eps^2_u^2')	yplus	1	eps	1	eps	2	u	2	0.12813312459026452	0.00991613019084282	0.0004508306491196306
13764	('yplus^1_eps^2', 'yplus^2_eps^-2')	yplus	1	eps	2	yplus	2	eps	-2	0.030222586852708257	0.014585447332131653	4.929448402224619e-05
13765	('yplus^1_eps^2', 'yplus^2_eps^-1')	yplus	1	eps	2	yplus	2	eps	-1	0.028942246578908	0.014644393214492133	3.66772244639569e-05
13766	('yplus^1_eps^2', 'yplus^2_eps^1')	yplus	1	eps	2	yplus	2	eps	1	0.038772228657564405	0.01508833486489018	3.177228809762197e-05
13767	('yplus^1_eps^2', 'yplus^2_eps^2')	yplus	1	eps	2	yplus	2	eps	2	0.17542480714954994	0.010291601238011828	0.0009941982055612342
13768	('yplus^1_eps^2', 'yplus^-2_u^-2')	yplus	1	eps	2	yplus	-2	u	-2	0.05153782619124167	0.014798809298878779	0.00031365772707456777
13769	('yplus^1_eps^2', 'yplus^-2_u^-1')	yplus	1	eps	2	yplus	-2	u	-1	0.0580794126716237	0.014674024011466055	0.00025995911158423397
13770	('yplus^1_eps^2', 'yplus^-2_u^1')	yplus	1	eps	2	yplus	-2	u	1	0.06096096265706538	0.01437362950658215	6.0326145628047644e-05
13771	('yplus^1_eps^2', 'yplus^-2_u^2')	yplus	1	eps	2	yplus	-2	u	2	0.05126662322129555	0.014353985753048776	6.0812075858906355e-05
13772	('yplus^1_eps^2', 'yplus^-1_u^-2')	yplus	1	eps	2	yplus	-1	u	-2	0.05839713624298645	0.014674024011466055	0.000263811804509364
13773	('yplus^1_eps^2', 'yplus^-1_u^-1')	yplus	1	eps	2	yplus	-1	u	-1	0.06295460668493609	0.0145474290325474	0.00022996399499016084
13774	('yplus^1_eps^2', 'yplus^-1_u^1')	yplus	1	eps	2	yplus	-1	u	1	0.047890566100996144	0.014011224880094698	6.528491300817546e-05
13775	('yplus^1_eps^2', 'yplus^-1_u^2')	yplus	1	eps	2	yplus	-1	u	2	0.039169203739552516	0.01461293232800133	4.92539266118706e-05
13776	('yplus^1_eps^2', 'yplus^1_u^-2')	yplus	1	eps	2	yplus	1	u	-2	0.02653011770147667	0.01441691751303489	2.2060028793872965e-05
13777	('yplus^1_eps^2', 'yplus^1_u^-1')	yplus	1	eps	2	yplus	1	u	-1	0.027742564146977386	0.014585978941743743	2.596988422192674e-05
13778	('yplus^1_eps^2', 'yplus^1_u^1')	yplus	1	eps	2	yplus	1	u	1	0.02841425101022717	0.014827573807496	2.4007462949151374e-05
13779	('yplus^1_eps^2', 'yplus^1_u^2')	yplus	1	eps	2	yplus	1	u	2	0.028691707046140782	0.014912533396881662	2.40799339624541e-05
13780	('yplus^1_eps^2', 'yplus^2_u^-2')	yplus	1	eps	2	yplus	2	u	-2	0.027292151559191635	0.014628480753700508	2.4580294500077457e-05
13781	('yplus^1_eps^2', 'yplus^2_u^-1')	yplus	1	eps	2	yplus	2	u	-1	0.027762239009233365	0.014697561383118367	2.5958078119153783e-05
13782	('yplus^1_eps^2', 'yplus^2_u^1')	yplus	1	eps	2	yplus	2	u	1	0.028634515893773704	0.014820078804391639	2.9317986838632208e-05
13783	('yplus^1_eps^2', 'yplus^2_u^2')	yplus	1	eps	2	yplus	2	u	2	0.029109429420684604	0.01487599358862245	3.1544460284715434e-05
13784	('yplus^1_eps^2', 'k^-2_eps^-2')	yplus	1	eps	2	k	-2	eps	-2	0.028266342586072038	0.014670870472251336	3.5084957131003575e-05
13785	('yplus^1_eps^2', 'k^-2_eps^-1')	yplus	1	eps	2	k	-2	eps	-1	0.026605222037828447	0.014808969198186089	2.6076938660765867e-05
13786	('yplus^1_eps^2', 'k^-2_eps^1')	yplus	1	eps	2	k	-2	eps	1	0.05585436005519495	0.014714487325903433	0.0002932139529260167
13787	('yplus^1_eps^2', 'k^-2_eps^2')	yplus	1	eps	2	k	-2	eps	2	0.056898276827171385	0.014686016346488511	0.00030803338024545045
13788	('yplus^1_eps^2', 'k^-1_eps^-2')	yplus	1	eps	2	k	-1	eps	-2	0.027517747304028155	0.014582639628416893	2.9251483991946606e-05
13789	('yplus^1_eps^2', 'k^-1_eps^-1')	yplus	1	eps	2	k	-1	eps	-1	0.026286521780852282	0.014702566247052367	2.3240388067435728e-05
13790	('yplus^1_eps^2', 'k^-1_eps^1')	yplus	1	eps	2	k	-1	eps	1	0.05895978547670983	0.014427125474755843	0.0001413239332460455
13791	('yplus^1_eps^2', 'k^-1_eps^2')	yplus	1	eps	2	k	-1	eps	2	0.06307438173631691	0.014443586966174982	0.00013771054663951694
13792	('yplus^1_eps^2', 'k^1_eps^-2')	yplus	1	eps	2	k	1	eps	-2	0.027607680411248996	0.014366657231444008	2.300445825301871e-05
13793	('yplus^1_eps^2', 'k^1_eps^-1')	yplus	1	eps	2	k	1	eps	-1	0.03409419526947072	0.014279033188241001	3.1721731047572965e-05
13794	('yplus^1_eps^2', 'k^1_eps^1')	yplus	1	eps	2	k	1	eps	1	0.047953280281605504	0.014483138773890635	0.00010325340307512309
13795	('yplus^1_eps^2', 'k^1_eps^2')	yplus	1	eps	2	k	1	eps	2	0.051669380599565655	0.01438510941709288	7.90983518075122e-05
13796	('yplus^1_eps^2', 'k^2_eps^-2')	yplus	1	eps	2	k	2	eps	-2	0.029243893282599215	0.014193090363245783	2.2064930156715107e-05
13797	('yplus^1_eps^2', 'k^2_eps^-1')	yplus	1	eps	2	k	2	eps	-1	0.04875176025729937	0.013448445520255417	5.3704336745874694e-05
13798	('yplus^1_eps^2', 'k^2_eps^1')	yplus	1	eps	2	k	2	eps	1	0.04220089105441884	0.015184453016487643	7.570270291949007e-05
13799	('yplus^1_eps^2', 'k^2_eps^2')	yplus	1	eps	2	k	2	eps	2	0.05675533082135041	0.014499732513696755	0.00011301148401963505
13800	('yplus^1_eps^2', 'k^-2_u^-2')	yplus	1	eps	2	k	-2	u	-2	0.0490012314395081	0.013837491598900962	0.00022264186825796426
13801	('yplus^1_eps^2', 'k^-2_u^-1')	yplus	1	eps	2	k	-2	u	-1	0.055645967637035706	0.01145092491236181	0.0003006209804728053
13802	('yplus^1_eps^2', 'k^-2_u^1')	yplus	1	eps	2	k	-2	u	1	0.04068971537943829	0.015293924430289967	6.033411945202034e-05
13803	('yplus^1_eps^2', 'k^-2_u^2')	yplus	1	eps	2	k	-2	u	2	0.040736440913944745	0.015244955701777422	4.9318388834083466e-05
13804	('yplus^1_eps^2', 'k^-1_u^-2')	yplus	1	eps	2	k	-1	u	-2	0.054724669159388464	0.014773253423157912	0.00035199832233053684
13805	('yplus^1_eps^2', 'k^-1_u^-1')	yplus	1	eps	2	k	-1	u	-1	0.058537754160399816	0.013202756816378383	0.0002861876841342023
13806	('yplus^1_eps^2', 'k^-1_u^1')	yplus	1	eps	2	k	-1	u	1	0.04454682927022418	0.014636028645779203	6.91449920558464e-05
13807	('yplus^1_eps^2', 'k^-1_u^2')	yplus	1	eps	2	k	-1	u	2	0.04714560418644644	0.014634012612114314	5.1731391149594095e-05
13808	('yplus^1_eps^2', 'k^1_u^-2')	yplus	1	eps	2	k	1	u	-2	0.05387328508826728	0.014299353320971056	5.516222153974969e-05
13809	('yplus^1_eps^2', 'k^1_u^-1')	yplus	1	eps	2	k	1	u	-1	0.04626715972596111	0.014100758424730471	6.073198380240531e-05
13810	('yplus^1_eps^2', 'k^1_u^1')	yplus	1	eps	2	k	1	u	1	0.05620575425105108	0.01375194588073087	5.794587030767421e-05
13811	('yplus^1_eps^2', 'k^1_u^2')	yplus	1	eps	2	k	1	u	2	0.04753973965532879	0.01473087232732867	4.7018723689666166e-05
13812	('yplus^1_eps^2', 'k^2_u^-2')	yplus	1	eps	2	k	2	u	-2	0.049120221437866964	0.013954143803828365	6.43389790665501e-05
13813	('yplus^1_eps^2', 'k^2_u^-1')	yplus	1	eps	2	k	2	u	-1	0.04555101563931894	0.014806775438625717	8.487263429125397e-05
13814	('yplus^1_eps^2', 'k^2_u^1')	yplus	1	eps	2	k	2	u	1	0.06925038437695218	0.01192699988820192	6.505550238836894e-05
13815	('yplus^1_eps^2', 'k^2_u^2')	yplus	1	eps	2	k	2	u	2	0.05430489089927565	0.014011214613209741	6.27020542665487e-05
13816	('yplus^1_eps^2', 'eps^-2_u^-2')	yplus	1	eps	2	eps	-2	u	-2	0.0285361532572332	0.014408047365550979	2.320539464474697e-05
13817	('yplus^1_eps^2', 'eps^-2_u^-1')	yplus	1	eps	2	eps	-2	u	-1	0.027591184703128515	0.014440917432230154	2.41240187914079e-05
13818	('yplus^1_eps^2', 'eps^-2_u^1')	yplus	1	eps	2	eps	-2	u	1	0.02716549402311068	0.014531396589973315	2.6866353377108564e-05
13819	('yplus^1_eps^2', 'eps^-2_u^2')	yplus	1	eps	2	eps	-2	u	2	0.027345645889550768	0.014574508748489881	2.8577786930723622e-05
13820	('yplus^1_eps^2', 'eps^-1_u^-2')	yplus	1	eps	2	eps	-1	u	-2	0.040999677895414484	0.013699113908468815	4.4581601129230105e-05
13821	('yplus^1_eps^2', 'eps^-1_u^-1')	yplus	1	eps	2	eps	-1	u	-1	0.03019819568896248	0.014508985006396606	2.444239229790985e-05
13822	('yplus^1_eps^2', 'eps^-1_u^1')	yplus	1	eps	2	eps	-1	u	1	0.026468849996076405	0.014614142059333868	2.306009942734813e-05
13823	('yplus^1_eps^2', 'eps^-1_u^2')	yplus	1	eps	2	eps	-1	u	2	0.02600972997176137	0.014689125292906223	2.314323593596117e-05
13824	('yplus^1_eps^2', 'eps^1_u^-2')	yplus	1	eps	2	eps	1	u	-2	0.062183096602469214	0.014552377686748694	0.0002084843665682361
13825	('yplus^1_eps^2', 'eps^1_u^-1')	yplus	1	eps	2	eps	1	u	-1	0.059688413420183294	0.014369560045609804	5.741977348202626e-05
13826	('yplus^1_eps^2', 'eps^1_u^1')	yplus	1	eps	2	eps	1	u	1	0.03159105310070077	0.014987152941685731	4.0836581684493473e-05
13827	('yplus^1_eps^2', 'eps^1_u^2')	yplus	1	eps	2	eps	1	u	2	0.053227152765018645	0.014119720982774043	0.00022231056862213774
13828	('yplus^1_eps^2', 'eps^2_u^-2')	yplus	1	eps	2	eps	2	u	-2	0.06299883992896574	0.014566399617617173	0.00021241761952456772
